DATE;HOUR;GR;PAR;T;RH;DATETIME;;;;;;
21/12/2002;17;94;600.66;25.9;69;21/12/2002 17:00;21-déc-02;17;94;600,7;25,9;69
21/12/2002;18;18;115.02;24;74;21/12/2002 18:00;21-déc-02;18;18;115;24;74
21/12/2002;19;0;0;23.7;77;21/12/2002 19:00;21-déc-02;19;0;0;23,7;77
21/12/2002;20;0;0;23.5;76;21/12/2002 20:00;21-déc-02;20;0;0;23,5;76
21/12/2002;21;0;0;21.5;82;21/12/2002 21:00;21-déc-02;21;0;0;21,5;82
21/12/2002;22;0;0;22.1;81;21/12/2002 22:00;21-déc-02;22;0;0;22,1;81
21/12/2002;23;0;0;20.7;80;21/12/2002 23:00;21-déc-02;23;0;0;20,7;80
21/12/2002;24;0;0;21.3;81;22/12/2002 00:00;21-déc-02;24;0;0;21,3;81
22/12/2002;1;0;0;20.3;74;22/12/2002 01:00;22-déc-02;1;0;0;20,3;74
22/12/2002;2;0;0;20.5;72;22/12/2002 02:00;22-déc-02;2;0;0;20,5;72
22/12/2002;3;0;0;20.1;74;22/12/2002 03:00;22-déc-02;3;0;0;20,1;74
22/12/2002;4;0;0;20;75;22/12/2002 04:00;22-déc-02;4;0;0;20;75
22/12/2002;5;2;12.78;20.8;74;22/12/2002 05:00;22-déc-02;5;2;12,8;20,8;74
22/12/2002;6;54;345.06;25;66;22/12/2002 06:00;22-déc-02;6;54;345,1;25;66
22/12/2002;7;140;894.6;25.9;69;22/12/2002 07:00;22-déc-02;7;140;894,6;25,9;69
22/12/2002;8;230;1469.7;26.4;67;22/12/2002 08:00;22-déc-02;8;230;1469,7;26,4;67
22/12/2002;9;306;1955.34;27.3;66;22/12/2002 09:00;22-déc-02;9;306;1955,3;27,3;66
22/12/2002;10;362;2313.18;27.7;63;22/12/2002 10:00;22-déc-02;10;362;2313,2;27,7;63
22/12/2002;11;382;2440.98;28;67;22/12/2002 11:00;22-déc-02;11;382;2441;28;67
22/12/2002;12;390;2492.1;27.7;68;22/12/2002 12:00;22-déc-02;12;390;2492,1;27,7;68
22/12/2002;13;360;2300.4;28.5;64;22/12/2002 13:00;22-déc-02;13;360;2300,4;28,5;64
22/12/2002;14;316;2019.24;28.2;64;22/12/2002 14:00;22-déc-02;14;316;2019,2;28,2;64
22/12/2002;15;260;1661.4;28.4;63;22/12/2002 15:00;22-déc-02;15;260;1661,4;28,4;63
22/12/2002;16;188;1201.32;26.9;70;22/12/2002 16:00;22-déc-02;16;188;1201,3;26,9;70
22/12/2002;17;96;613.44;25.4;73;22/12/2002 17:00;22-déc-02;17;96;613,4;25,4;73
22/12/2002;18;14;89.46;24.1;78;22/12/2002 18:00;22-déc-02;18;14;89,5;24,1;78
22/12/2002;19;0;0;23.3;84;22/12/2002 19:00;22-déc-02;19;0;0;23,3;84
22/12/2002;20;0;0;22.4;88;22/12/2002 20:00;22-déc-02;20;0;0;22,4;88
22/12/2002;21;0;0;21.6;85;22/12/2002 21:00;22-déc-02;21;0;0;21,6;85
22/12/2002;22;0;0;21.2;81;22/12/2002 22:00;22-déc-02;22;0;0;21,2;81
22/12/2002;23;0;0;20.9;78;22/12/2002 23:00;22-déc-02;23;0;0;20,9;78
22/12/2002;24;0;0;20.4;78;23/12/2002 00:00;22-déc-02;24;0;0;20,4;78
23/12/2002;1;0;0;21.2;76;23/12/2002 01:00;23-déc-02;1;0;0;21,2;76
23/12/2002;2;0;0;20.9;76;23/12/2002 02:00;23-déc-02;2;0;0;20,9;76
23/12/2002;3;0;0;20.6;79;23/12/2002 03:00;23-déc-02;3;0;0;20,6;79
23/12/2002;4;0;0;20.5;80;23/12/2002 04:00;23-déc-02;4;0;0;20,5;80
23/12/2002;5;2;12.78;21.2;80;23/12/2002 05:00;23-déc-02;5;2;12,8;21,2;80
23/12/2002;6;32;204.48;24.6;74;23/12/2002 06:00;23-déc-02;6;32;204,5;24,6;74
23/12/2002;7;88;562.32;26.8;71;23/12/2002 07:00;23-déc-02;7;88;562,3;26,8;71
23/12/2002;8;204;1303.56;27.8;72;23/12/2002 08:00;23-déc-02;8;204;1303,6;27,8;72
23/12/2002;9;280;1789.2;27.7;72;23/12/2002 09:00;23-déc-02;9;280;1789,2;27,7;72
23/12/2002;10;340;2172.6;28.3;72;23/12/2002 10:00;23-déc-02;10;340;2172,6;28,3;72
23/12/2002;11;364;2325.96;29.1;68;23/12/2002 11:00;23-déc-02;11;364;2326;29,1;68
23/12/2002;12;288;1840.32;26.5;75;23/12/2002 12:00;23-déc-02;12;288;1840,3;26,5;75
23/12/2002;13;100;639;25.9;84;23/12/2002 13:00;23-déc-02;13;100;639;25,9;84
23/12/2002;14;126;805.14;26.4;80;23/12/2002 14:00;23-déc-02;14;126;805,1;26,4;80
23/12/2002;15;102;651.78;26.1;79;23/12/2002 15:00;23-déc-02;15;102;651,8;26,1;79
23/12/2002;16;70;447.3;26.5;76;23/12/2002 16:00;23-déc-02;16;70;447,3;26,5;76
23/12/2002;17;64;408.96;26.3;72;23/12/2002 17:00;23-déc-02;17;64;409;26,3;72
23/12/2002;18;6;38.34;24.3;82;23/12/2002 18:00;23-déc-02;18;6;38,3;24,3;82
23/12/2002;19;0;0;23.6;86;23/12/2002 19:00;23-déc-02;19;0;0;23,6;86
23/12/2002;20;0;0;23;88;23/12/2002 20:00;23-déc-02;20;0;0;23;88
23/12/2002;21;0;0;23.5;84;23/12/2002 21:00;23-déc-02;21;0;0;23,5;84
23/12/2002;22;0;0;22.7;88;23/12/2002 22:00;23-déc-02;22;0;0;22,7;88
23/12/2002;23;0;0;23;90;23/12/2002 23:00;23-déc-02;23;0;0;23;90
23/12/2002;24;0;0;20;80;24/12/2002 00:00;23-déc-02;24;0;0;20;80
24/12/2002;1;0;0;21.9;91;24/12/2002 01:00;24-déc-02;1;0;0;21,9;91
24/12/2002;2;0;0;22.7;92;24/12/2002 02:00;24-déc-02;2;0;0;22,7;92
24/12/2002;3;0;0;22.8;91;24/12/2002 03:00;24-déc-02;3;0;0;22,8;91
24/12/2002;4;0;0;22.7;84;24/12/2002 04:00;24-déc-02;4;0;0;22,7;84
24/12/2002;5;2;12.78;22.3;86;24/12/2002 05:00;24-déc-02;5;2;12,8;22,3;86
24/12/2002;6;48;306.72;27.1;71;24/12/2002 06:00;24-déc-02;6;48;306,7;27,1;71
24/12/2002;7;130;830.7;28;66;24/12/2002 07:00;24-déc-02;7;130;830,7;28;66
24/12/2002;8;220;1405.8;28.6;66;24/12/2002 08:00;24-déc-02;8;220;1405,8;28,6;66
24/12/2002;9;264;1686.96;28;66;24/12/2002 09:00;24-déc-02;9;264;1687;28;66
24/12/2002;10;300;1917;29.4;63;24/12/2002 10:00;24-déc-02;10;300;1917;29,4;63
24/12/2002;11;208;1329.12;29;70;24/12/2002 11:00;24-déc-02;11;208;1329,1;29;70
24/12/2002;12;118;754.02;27.1;72;24/12/2002 12:00;24-déc-02;12;118;754;27,1;72
24/12/2002;13;130;830.7;25.9;85;24/12/2002 13:00;24-déc-02;13;130;830,7;25,9;85
24/12/2002;14;90;575.1;25.5;81;24/12/2002 14:00;24-déc-02;14;90;575,1;25,5;81
24/12/2002;15;42;268.38;23.3;94;24/12/2002 15:00;24-déc-02;15;42;268,4;23,3;94
24/12/2002;16;34;217.26;23.5;98;24/12/2002 16:00;24-déc-02;16;34;217,3;23,5;98
24/12/2002;17;34;217.26;24.2;98;24/12/2002 17:00;24-déc-02;17;34;217,3;24,2;98
24/12/2002;18;14;89.46;23.7;99;24/12/2002 18:00;24-déc-02;18;14;89,5;23,7;99
24/12/2002;19;2;12.78;22.6;99;24/12/2002 19:00;24-déc-02;19;2;12,8;22,6;100
24/12/2002;20;0;0;21.8;99;24/12/2002 20:00;24-déc-02;20;0;0;21,8;101
24/12/2002;21;0;0;22.7;99;24/12/2002 21:00;24-déc-02;21;0;0;22,7;102
24/12/2002;22;0;0;22.3;99;24/12/2002 22:00;24-déc-02;22;0;0;22,3;100
24/12/2002;23;0;0;22.8;95;24/12/2002 23:00;24-déc-02;23;0;0;22,8;95
24/12/2002;24;0;0;22.5;90;25/12/2002 00:00;24-déc-02;24;0;0;22,5;90
25/12/2002;1;0;0;22.5;92;25/12/2002 01:00;25-déc-02;1;0;0;22,5;92
25/12/2002;2;0;0;22.8;86;25/12/2002 02:00;25-déc-02;2;0;0;22,8;86
25/12/2002;3;0;0;21.7;88;25/12/2002 03:00;25-déc-02;3;0;0;21,7;88
25/12/2002;4;0;0;22.7;87;25/12/2002 04:00;25-déc-02;4;0;0;22,7;87
25/12/2002;5;2;12.78;22.4;82;25/12/2002 05:00;25-déc-02;5;2;12,8;22,4;82
25/12/2002;6;52;332.28;25.9;71;25/12/2002 06:00;25-déc-02;6;52;332,3;25,9;71
25/12/2002;7;136;869.04;27.4;74;25/12/2002 07:00;25-déc-02;7;136;869;27,4;74
25/12/2002;8;222;1418.58;28.8;66;25/12/2002 08:00;25-déc-02;8;222;1418,6;28,8;66
25/12/2002;9;300;1917;28.2;65;25/12/2002 09:00;25-déc-02;9;300;1917;28,2;65
25/12/2002;10;352;2249.28;28.6;68;25/12/2002 10:00;25-déc-02;10;352;2249,3;28,6;68
25/12/2002;11;372;2377.08;28.6;70;25/12/2002 11:00;25-déc-02;11;372;2377,1;28,6;70
25/12/2002;12;402;2568.78;29.8;69;25/12/2002 12:00;25-déc-02;12;402;2568,8;29,8;69
25/12/2002;13;264;1686.96;27.5;74;25/12/2002 13:00;25-déc-02;13;264;1687;27,5;74
25/12/2002;14;142;907.38;27.7;76;25/12/2002 14:00;25-déc-02;14;142;907,4;27,7;76
25/12/2002;15;106;677.34;27.6;76;25/12/2002 15:00;25-déc-02;15;106;677,3;27,6;76
25/12/2002;16;62;396.18;26.5;82;25/12/2002 16:00;25-déc-02;16;62;396,2;26,5;82
25/12/2002;17;24;153.36;26.6;82;25/12/2002 17:00;25-déc-02;17;24;153,4;26,6;82
25/12/2002;18;14;89.46;26;82;25/12/2002 18:00;25-déc-02;18;14;89,5;26;82
25/12/2002;19;0;0;24.7;88;25/12/2002 19:00;25-déc-02;19;0;0;24,7;88
25/12/2002;20;0;0;23.2;94;25/12/2002 20:00;25-déc-02;20;0;0;23,2;94
25/12/2002;21;0;0;23.1;92;25/12/2002 21:00;25-déc-02;21;0;0;23,1;92
25/12/2002;22;0;0;23;87;25/12/2002 22:00;25-déc-02;22;0;0;23;87
25/12/2002;23;0;0;22.4;86;25/12/2002 23:00;25-déc-02;23;0;0;22,4;86
25/12/2002;24;0;0;22.6;92;26/12/2002 00:00;25-déc-02;24;0;0;22,6;92
26/12/2002;1;0;0;21.7;82;26/12/2002 01:00;26-déc-02;1;0;0;21,7;82
26/12/2002;2;0;0;21.8;79;26/12/2002 02:00;26-déc-02;2;0;0;21,8;79
26/12/2002;3;0;0;21.7;78;26/12/2002 03:00;26-déc-02;3;0;0;21,7;78
26/12/2002;4;0;0;21.6;75;26/12/2002 04:00;26-déc-02;4;0;0;21,6;75
26/12/2002;5;2;12.78;21.6;74;26/12/2002 05:00;26-déc-02;5;2;12,8;21,6;74
26/12/2002;6;34;217.26;23.7;77;26/12/2002 06:00;26-déc-02;6;34;217,3;23,7;77
26/12/2002;7;108;690.12;26.2;74;26/12/2002 07:00;26-déc-02;7;108;690,1;26,2;74
26/12/2002;8;174;1111.86;27.7;70;26/12/2002 08:00;26-déc-02;8;174;1111,9;27,7;70
26/12/2002;9;220;1405.8;27.3;78;26/12/2002 09:00;26-déc-02;9;220;1405,8;27,3;78
26/12/2002;10;318;2032.02;28.5;80;26/12/2002 10:00;26-déc-02;10;318;2032;28,5;80
26/12/2002;11;356;2274.84;28.5;80;26/12/2002 11:00;26-déc-02;11;356;2274,8;28,5;80
26/12/2002;12;332;2121.48;28.7;80;26/12/2002 12:00;26-déc-02;12;332;2121,5;28,7;80
26/12/2002;13;336;2147.04;28.3;80;26/12/2002 13:00;26-déc-02;13;336;2147;28,3;80
26/12/2002;14;282;1801.98;28.1;82;26/12/2002 14:00;26-déc-02;14;282;1802;28,1;82
26/12/2002;15;252;1610.28;27.6;83;26/12/2002 15:00;26-déc-02;15;252;1610,3;27,6;83
26/12/2002;16;160;1022.4;27;86;26/12/2002 16:00;26-déc-02;16;160;1022,4;27;86
26/12/2002;17;100;639;26.6;88;26/12/2002 17:00;26-déc-02;17;100;639;26,6;88
26/12/2002;18;30;191.7;25.4;90;26/12/2002 18:00;26-déc-02;18;30;191,7;25,4;90
26/12/2002;19;0;0;25.1;94;26/12/2002 19:00;26-déc-02;19;0;0;25,1;94
26/12/2002;20;0;0;24.6;94;26/12/2002 20:00;26-déc-02;20;0;0;24,6;94
26/12/2002;21;0;0;23.9;96;26/12/2002 21:00;26-déc-02;21;0;0;23,9;96
26/12/2002;22;0;0;23.8;97;26/12/2002 22:00;26-déc-02;22;0;0;23,8;97
26/12/2002;23;0;0;22.7;98;26/12/2002 23:00;26-déc-02;23;0;0;22,7;98
26/12/2002;24;0;0;22.4;84;27/12/2002 00:00;26-déc-02;24;0;0;22,4;84
27/12/2002;1;0;0;22.2;98;27/12/2002 01:00;27-déc-02;1;0;0;22,2;98
27/12/2002;2;0;0;22.8;96;27/12/2002 02:00;27-déc-02;2;0;0;22,8;96
27/12/2002;3;0;0;23.3;89;27/12/2002 03:00;27-déc-02;3;0;0;23,3;89
27/12/2002;4;0;0;21.5;88;27/12/2002 04:00;27-déc-02;4;0;0;21,5;88
27/12/2002;5;2;12.78;22.3;96;27/12/2002 05:00;27-déc-02;5;2;12,8;22,3;96
27/12/2002;6;6;38.34;22.7;98;27/12/2002 06:00;27-déc-02;6;6;38,3;22,7;98
27/12/2002;7;12;76.68;22.8;99;27/12/2002 07:00;27-déc-02;7;12;76,7;22,8;100
27/12/2002;8;38;242.82;24.3;99;27/12/2002 08:00;27-déc-02;8;38;242,8;24,3;100
27/12/2002;9;32;204.48;23.2;99;27/12/2002 09:00;27-déc-02;9;32;204,5;23,2;101
27/12/2002;10;46;293.94;24.3;99;27/12/2002 10:00;27-déc-02;10;46;293,9;24,3;102
27/12/2002;11;182;1162.98;26.3;99;27/12/2002 11:00;27-déc-02;11;182;1163;26,3;102
27/12/2002;12;238;1520.82;27.4;92;27/12/2002 12:00;27-déc-02;12;238;1520,8;27,4;92
27/12/2002;13;156;996.84;27.4;80;27/12/2002 13:00;27-déc-02;13;156;996,8;27,4;80
27/12/2002;14;192;1226.88;26;86;27/12/2002 14:00;27-déc-02;14;192;1226,9;26;86
27/12/2002;15;78;498.42;25.1;95;27/12/2002 15:00;27-déc-02;15;78;498,4;25,1;95
27/12/2002;16;120;766.8;26;96;27/12/2002 16:00;27-déc-02;16;120;766,8;26;96
27/12/2002;17;56;357.84;26.1;98;27/12/2002 17:00;27-déc-02;17;56;357,8;26,1;98
27/12/2002;18;20;127.8;24.8;98;27/12/2002 18:00;27-déc-02;18;20;127,8;24,8;98
27/12/2002;19;0;0;23.8;98;27/12/2002 19:00;27-déc-02;19;0;0;23,8;98
27/12/2002;20;0;0;23.3;99;27/12/2002 20:00;27-déc-02;20;0;0;23,3;100
27/12/2002;21;0;0;23.5;99;27/12/2002 21:00;27-déc-02;21;0;0;23,5;101
27/12/2002;22;0;0;23.5;99;27/12/2002 22:00;27-déc-02;22;0;0;23,5;101
27/12/2002;23;0;0;23.3;99;27/12/2002 23:00;27-déc-02;23;0;0;23,3;101
27/12/2002;24;0;0;22.2;98;28/12/2002 00:00;27-déc-02;24;0;0;22,2;98
28/12/2002;1;0;0;22.7;99;28/12/2002 01:00;28-déc-02;1;0;0;22,7;102
28/12/2002;2;0;0;22.4;99;28/12/2002 02:00;28-déc-02;2;0;0;22,4;102
28/12/2002;3;0;0;22;99;28/12/2002 03:00;28-déc-02;3;0;0;22;102
28/12/2002;4;0;0;21.6;99;28/12/2002 04:00;28-déc-02;4;0;0;21,6;102
28/12/2002;5;2;12.78;21.9;99;28/12/2002 05:00;28-déc-02;5;2;12,8;21,9;101
28/12/2002;6;24;153.36;23.6;99;28/12/2002 06:00;28-déc-02;6;24;153,4;23,6;100
28/12/2002;7;66;421.74;24.4;95;28/12/2002 07:00;28-déc-02;7;66;421,7;24,4;95
28/12/2002;8;90;575.1;25.1;97;28/12/2002 08:00;28-déc-02;8;90;575,1;25,1;97
28/12/2002;9;178;1137.42;28.8;88;28/12/2002 09:00;28-déc-02;9;178;1137,4;28,8;88
28/12/2002;10;296;1891.44;28.2;76;28/12/2002 10:00;28-déc-02;10;296;1891,4;28,2;76
28/12/2002;11;380;2428.2;28.3;77;28/12/2002 11:00;28-déc-02;11;380;2428,2;28,3;77
28/12/2002;12;334;2134.26;26.5;82;28/12/2002 12:00;28-déc-02;12;334;2134,3;26,5;82
28/12/2002;13;276;1763.64;27.5;78;28/12/2002 13:00;28-déc-02;13;276;1763,6;27,5;78
28/12/2002;14;234;1495.26;27.6;79;28/12/2002 14:00;28-déc-02;14;234;1495,3;27,6;79
28/12/2002;15;184;1175.76;27.8;79;28/12/2002 15:00;28-déc-02;15;184;1175,8;27,8;79
28/12/2002;16;92;587.88;25.7;87;28/12/2002 16:00;28-déc-02;16;92;587,9;25,7;87
28/12/2002;17;32;204.48;25.6;92;28/12/2002 17:00;28-déc-02;17;32;204,5;25,6;92
28/12/2002;18;24;153.36;24.9;94;28/12/2002 18:00;28-déc-02;18;24;153,4;24,9;94
28/12/2002;19;0;0;24.5;97;28/12/2002 19:00;28-déc-02;19;0;0;24,5;97
28/12/2002;20;0;0;24.5;97;28/12/2002 20:00;28-déc-02;20;0;0;24,5;97
28/12/2002;21;0;0;23.7;95;28/12/2002 21:00;28-déc-02;21;0;0;23,7;95
28/12/2002;22;0;0;23.2;96;28/12/2002 22:00;28-déc-02;22;0;0;23,2;96
28/12/2002;23;0;0;22.8;98;28/12/2002 23:00;28-déc-02;23;0;0;22,8;98
28/12/2002;24;0;0;22.8;99;29/12/2002 00:00;28-déc-02;24;0;0;22,8;101
29/12/2002;1;0;0;21.9;98;29/12/2002 01:00;29-déc-02;1;0;0;21,9;98
29/12/2002;2;0;0;21.5;98;29/12/2002 02:00;29-déc-02;2;0;0;21,5;98
29/12/2002;3;0;0;22.1;98;29/12/2002 03:00;29-déc-02;3;0;0;22,1;98
29/12/2002;4;0;0;23;96;29/12/2002 04:00;29-déc-02;4;0;0;23;96
29/12/2002;5;2;12.78;22.1;95;29/12/2002 05:00;29-déc-02;5;2;12,8;22,1;95
29/12/2002;6;36;230.04;25;92;29/12/2002 06:00;29-déc-02;6;36;230;25;92
29/12/2002;7;138;881.82;28.2;70;29/12/2002 07:00;29-déc-02;7;138;881,8;28,2;70
29/12/2002;8;220;1405.8;27.2;82;29/12/2002 08:00;29-déc-02;8;220;1405,8;27,2;82
29/12/2002;9;306;1955.34;27.6;78;29/12/2002 09:00;29-déc-02;9;306;1955,3;27,6;78
29/12/2002;10;252;1610.28;28.9;78;29/12/2002 10:00;29-déc-02;10;252;1610,3;28,9;78
29/12/2002;11;386;2466.54;29.7;74;29/12/2002 11:00;29-déc-02;11;386;2466,5;29,7;74
29/12/2002;12;274;1750.86;28.1;80;29/12/2002 12:00;29-déc-02;12;274;1750,9;28,1;80
29/12/2002;13;252;1610.28;28.3;78;29/12/2002 13:00;29-déc-02;13;252;1610,3;28,3;78
29/12/2002;14;198;1265.22;28.8;77;29/12/2002 14:00;29-déc-02;14;198;1265,2;28,8;77
29/12/2002;15;116;741.24;26.9;82;29/12/2002 15:00;29-déc-02;15;116;741,2;26,9;82
29/12/2002;16;82;523.98;26.4;86;29/12/2002 16:00;29-déc-02;16;82;524;26,4;86
29/12/2002;17;44;281.16;25.8;88;29/12/2002 17:00;29-déc-02;17;44;281,2;25,8;88
29/12/2002;18;14;89.46;25;90;29/12/2002 18:00;29-déc-02;18;14;89,5;25;90
29/12/2002;19;0;0;24.7;90;29/12/2002 19:00;29-déc-02;19;0;0;24,7;90
29/12/2002;20;0;0;24.2;91;29/12/2002 20:00;29-déc-02;20;0;0;24,2;91
29/12/2002;21;0;0;23.6;90;29/12/2002 21:00;29-déc-02;21;0;0;23,6;90
29/12/2002;22;0;0;22.6;96;29/12/2002 22:00;29-déc-02;22;0;0;22,6;96
29/12/2002;23;0;0;23;98;29/12/2002 23:00;29-déc-02;23;0;0;23;98
29/12/2002;24;0;0;22.2;98;30/12/2002 00:00;29-déc-02;24;0;0;22,2;98
30/12/2002;1;0;0;22.3;96;30/12/2002 01:00;30-déc-02;1;0;0;22,3;96
30/12/2002;2;0;0;22.9;96;30/12/2002 02:00;30-déc-02;2;0;0;22,9;96
30/12/2002;3;0;0;21.9;95;30/12/2002 03:00;30-déc-02;3;0;0;21,9;95
30/12/2002;4;0;0;21.7;95;30/12/2002 04:00;30-déc-02;4;0;0;21,7;95
30/12/2002;5;2;12.78;21.6;93;30/12/2002 05:00;30-déc-02;5;2;12,8;21,6;93
30/12/2002;6;46;293.94;26.6;84;30/12/2002 06:00;30-déc-02;6;46;293,9;26,6;84
30/12/2002;7;130;830.7;28.4;69;30/12/2002 07:00;30-déc-02;7;130;830,7;28,4;69
30/12/2002;8;220;1405.8;28.4;77;30/12/2002 08:00;30-déc-02;8;220;1405,8;28,4;77
30/12/2002;9;298;1904.22;29.3;73;30/12/2002 09:00;30-déc-02;9;298;1904,2;29,3;73
30/12/2002;10;354;2262.06;29.9;77;30/12/2002 10:00;30-déc-02;10;354;2262,1;29,9;77
30/12/2002;11;360;2300.4;29.9;74;30/12/2002 11:00;30-déc-02;11;360;2300,4;29,9;74
30/12/2002;12;154;984.06;28.3;73;30/12/2002 12:00;30-déc-02;12;154;984,1;28,3;73
30/12/2002;13;134;856.26;28.3;71;30/12/2002 13:00;30-déc-02;13;134;856,3;28,3;71
30/12/2002;14;110;702.9;28.2;76;30/12/2002 14:00;30-déc-02;14;110;702,9;28,2;76
30/12/2002;15;52;332.28;27.9;74;30/12/2002 15:00;30-déc-02;15;52;332,3;27,9;74
30/12/2002;16;28;178.92;25.4;80;30/12/2002 16:00;30-déc-02;16;28;178,9;25,4;80
30/12/2002;17;20;127.8;24.8;88;30/12/2002 17:00;30-déc-02;17;20;127,8;24,8;88
30/12/2002;18;4;25.56;24;94;30/12/2002 18:00;30-déc-02;18;4;25,6;24;94
30/12/2002;19;0;0;24;96;30/12/2002 19:00;30-déc-02;19;0;0;24;96
30/12/2002;20;0;0;24.5;99;30/12/2002 20:00;30-déc-02;20;0;0;24,5;99
30/12/2002;21;0;0;25;97;30/12/2002 21:00;30-déc-02;21;0;0;25;97
30/12/2002;22;0;0;24;95;30/12/2002 22:00;30-déc-02;22;0;0;24;95
30/12/2002;23;0;0;24.3;94;30/12/2002 23:00;30-déc-02;23;0;0;24,3;94
30/12/2002;24;0;0;22.9;98;31/12/2002 00:00;30-déc-02;24;0;0;22,9;98
31/12/2002;1;0;0;23.5;94;31/12/2002 01:00;31-déc-02;1;0;0;23,5;94
31/12/2002;2;0;0;22.7;96;31/12/2002 02:00;31-déc-02;2;0;0;22,7;96
31/12/2002;3;0;0;23.1;96;31/12/2002 03:00;31-déc-02;3;0;0;23,1;96
31/12/2002;4;0;0;23.2;94;31/12/2002 04:00;31-déc-02;4;0;0;23,2;94
31/12/2002;5;2;12.78;22.9;92;31/12/2002 05:00;31-déc-02;5;2;12,8;22,9;92
31/12/2002;6;42;268.38;27.1;86;31/12/2002 06:00;31-déc-02;6;42;268,4;27,1;86
31/12/2002;7;130;830.7;28.5;74;31/12/2002 07:00;31-déc-02;7;130;830,7;28,5;74
31/12/2002;8;216;1380.24;29.3;70;31/12/2002 08:00;31-déc-02;8;216;1380,2;29,3;70
31/12/2002;9;294;1878.66;29.9;70;31/12/2002 09:00;31-déc-02;9;294;1878,7;29,9;70
31/12/2002;10;354;2262.06;29.1;76;31/12/2002 10:00;31-déc-02;10;354;2262,1;29,1;76
31/12/2002;11;380;2428.2;27.9;78;31/12/2002 11:00;31-déc-02;11;380;2428,2;27,9;78
31/12/2002;12;274;1750.86;29.8;68;31/12/2002 12:00;31-déc-02;12;274;1750,9;29,8;68
31/12/2002;13;154;984.06;27.5;76;31/12/2002 13:00;31-déc-02;13;154;984,1;27,5;76
31/12/2002;14;170;1086.3;27.5;74;31/12/2002 14:00;31-déc-02;14;170;1086,3;27,5;74
31/12/2002;15;102;651.78;26.4;80;31/12/2002 15:00;31-déc-02;15;102;651,8;26,4;80
31/12/2002;16;96;613.44;26.3;81;31/12/2002 16:00;31-déc-02;16;96;613,4;26,3;81
31/12/2002;17;50;319.5;25;85;31/12/2002 17:00;31-déc-02;17;50;319,5;25;85
31/12/2002;18;22;140.58;24.8;88;31/12/2002 18:00;31-déc-02;18;22;140,6;24,8;88
31/12/2002;19;0;0;25.2;88;31/12/2002 19:00;31-déc-02;19;0;0;25,2;88
31/12/2002;20;0;0;24.8;88;31/12/2002 20:00;31-déc-02;20;0;0;24,8;88
31/12/2002;21;0;0;25;86;31/12/2002 21:00;31-déc-02;21;0;0;25;86
31/12/2002;22;0;0;24.7;82;31/12/2002 22:00;31-déc-02;22;0;0;24,7;82
31/12/2002;23;0;0;24.1;83;31/12/2002 23:00;31-déc-02;23;0;0;24,1;83
31/12/2002;24;0;0;24.2;94;01/01/2003 00:00;31-déc-02;24;0;0;24,2;94
01/01/2003;1;0;0;23.7;84;01/01/2003 01:00;01-janv-03;1;0;0;23,7;84
01/01/2003;2;0;0;24;88;01/01/2003 02:00;01-janv-03;2;0;0;24;88
01/01/2003;3;0;0;23.2;88;01/01/2003 03:00;01-janv-03;3;0;0;23,2;88
01/01/2003;4;0;0;22;90;01/01/2003 04:00;01-janv-03;4;0;0;22;90
01/01/2003;5;0;0;22.9;93;01/01/2003 05:00;01-janv-03;5;0;0;22,9;93
01/01/2003;6;48;306.72;25.5;84;01/01/2003 06:00;01-janv-03;6;48;306,7;25,5;84
01/01/2003;7;94;600.66;27.6;75;01/01/2003 07:00;01-janv-03;7;94;600,7;27,6;75
01/01/2003;8;172;1099.08;28.2;66;01/01/2003 08:00;01-janv-03;8;172;1099,1;28,2;66
01/01/2003;9;304;1942.56;28.7;65;01/01/2003 09:00;01-janv-03;9;304;1942,6;28,7;65
01/01/2003;10;356;2274.84;29.2;66;01/01/2003 10:00;01-janv-03;10;356;2274,8;29,2;66
01/01/2003;11;382;2440.98;28.8;66;01/01/2003 11:00;01-janv-03;11;382;2441;28,8;66
01/01/2003;12;394;2517.66;28.9;67;01/01/2003 12:00;01-janv-03;12;394;2517,7;28,9;67
01/01/2003;13;372;2377.08;28.3;71;01/01/2003 13:00;01-janv-03;13;372;2377,1;28,3;71
01/01/2003;14;322;2057.58;28.3;70;01/01/2003 14:00;01-janv-03;14;322;2057,6;28,3;70
01/01/2003;15;246;1571.94;27.2;72;01/01/2003 15:00;01-janv-03;15;246;1571,9;27,2;72
01/01/2003;16;170;1086.3;25.8;73;01/01/2003 16:00;01-janv-03;16;170;1086,3;25,8;73
01/01/2003;17;80;511.2;25.4;75;01/01/2003 17:00;01-janv-03;17;80;511,2;25,4;75
01/01/2003;18;18;115.02;24.1;82;01/01/2003 18:00;01-janv-03;18;18;115;24,1;82
01/01/2003;19;0;0;24;80;01/01/2003 19:00;01-janv-03;19;0;0;24;80
01/01/2003;20;0;0;23.5;80;01/01/2003 20:00;01-janv-03;20;0;0;23,5;80
01/01/2003;21;0;0;23.3;83;01/01/2003 21:00;01-janv-03;21;0;0;23,3;83
01/01/2003;22;0;0;22.9;84;01/01/2003 22:00;01-janv-03;22;0;0;22,9;84
01/01/2003;23;0;0;22.5;87;01/01/2003 23:00;01-janv-03;23;0;0;22,5;87
01/01/2003;24;0;0;23.8;83;02/01/2003 00:00;01-janv-03;24;0;0;23,8;83
